experiment_id,time_interval,lot1_stop_loss,lot2_stop_loss,lot3_stop_loss,mdd,total_pnl,risk_adjusted_return,take_profit_mode,take_profit
12:0012:02_L1SL15_L2SL50_L3SL65_TP80,12:00-12:02,15,50,65,-331.0,2986.0,9.021148036253777,,80.0
12:0012:02_L1SL15_L2SL50_L3SL70_RangeBoundary,12:00-12:02,15,50,70,-341.0,3023.0,8.865102639296188,range_boundary,
12:0012:02_L1SL15_L2SL50_L3SL70_TP40,12:00-12:02,15,50,70,-341.0,2947.0,8.642228739002933,,40.0
12:0012:02_L1SL15_L2SL50_L3SL70_TP50,12:00-12:02,15,50,70,-341.0,3023.0,8.865102639296188,,50.0
12:0012:02_L1SL15_L2SL50_L3SL70_TP60,12:00-12:02,15,50,70,-341.0,3023.0,8.865102639296188,,60.0
12:0012:02_L1SL15_L2SL50_L3SL70_TP70,12:00-12:02,15,50,70,-341.0,3023.0,8.865102639296188,,70.0
12:0012:02_L1SL15_L2SL50_L3SL70_TP80,12:00-12:02,15,50,70,-341.0,3023.0,8.865102639296188,,80.0
12:0012:02_L1SL15_L2SL55_L3SL55_RangeBoundary,12:00-12:02,15,55,55,-332.0,3012.0,9.072289156626505,range_boundary,
12:0012:02_L1SL15_L2SL55_L3SL55_TP40,12:00-12:02,15,55,55,-332.0,2936.0,8.843373493975903,,40.0
12:0012:02_L1SL15_L2SL55_L3SL55_TP50,12:00-12:02,15,55,55,-332.0,3012.0,9.072289156626505,,50.0
12:0012:02_L1SL15_L2SL55_L3SL55_TP60,12:00-12:02,15,55,55,-332.0,3012.0,9.072289156626505,,60.0
12:0012:02_L1SL15_L2SL55_L3SL55_TP70,12:00-12:02,15,55,55,-332.0,3012.0,9.072289156626505,,70.0
12:0012:02_L1SL15_L2SL55_L3SL55_TP80,12:00-12:02,15,55,55,-332.0,3012.0,9.072289156626505,,80.0
12:0012:02_L1SL15_L2SL55_L3SL60_RangeBoundary,12:00-12:02,15,55,60,-331.0,3095.0,9.350453172205437,range_boundary,
12:0012:02_L1SL15_L2SL55_L3SL60_TP40,12:00-12:02,15,55,60,-331.0,3019.0,9.120845921450151,,40.0
12:0012:02_L1SL15_L2SL55_L3SL60_TP50,12:00-12:02,15,55,60,-331.0,3095.0,9.350453172205437,,50.0
12:0012:02_L1SL15_L2SL55_L3SL60_TP60,12:00-12:02,15,55,60,-331.0,3095.0,9.350453172205437,,60.0
12:0012:02_L1SL15_L2SL55_L3SL60_TP70,12:00-12:02,15,55,60,-331.0,3095.0,9.350453172205437,,70.0
12:0012:02_L1SL15_L2SL55_L3SL60_TP80,12:00-12:02,15,55,60,-331.0,3095.0,9.350453172205437,,80.0
12:0012:02_L1SL15_L2SL55_L3SL65_RangeBoundary,12:00-12:02,15,55,65,-341.0,2985.0,8.75366568914956,range_boundary,
12:0012:02_L1SL15_L2SL55_L3SL65_TP40,12:00-12:02,15,55,65,-341.0,2909.0,8.530791788856305,,40.0
12:0012:02_L1SL15_L2SL55_L3SL65_TP50,12:00-12:02,15,55,65,-341.0,2985.0,8.75366568914956,,50.0
12:0012:02_L1SL15_L2SL55_L3SL65_TP60,12:00-12:02,15,55,65,-341.0,2985.0,8.75366568914956,,60.0
12:0012:02_L1SL15_L2SL55_L3SL65_TP70,12:00-12:02,15,55,65,-341.0,2985.0,8.75366568914956,,70.0
12:0012:02_L1SL15_L2SL55_L3SL65_TP80,12:00-12:02,15,55,65,-341.0,2985.0,8.75366568914956,,80.0
12:0012:02_L1SL15_L2SL55_L3SL70_RangeBoundary,12:00-12:02,15,55,70,-351.0,3022.0,8.60968660968661,range_boundary,
12:0012:02_L1SL15_L2SL55_L3SL70_TP40,12:00-12:02,15,55,70,-351.0,2946.0,8.393162393162394,,40.0
12:0012:02_L1SL15_L2SL55_L3SL70_TP50,12:00-12:02,15,55,70,-351.0,3022.0,8.60968660968661,,50.0
12:0012:02_L1SL15_L2SL55_L3SL70_TP60,12:00-12:02,15,55,70,-351.0,3022.0,8.60968660968661,,60.0
12:0012:02_L1SL15_L2SL55_L3SL70_TP70,12:00-12:02,15,55,70,-351.0,3022.0,8.60968660968661,,70.0
12:0012:02_L1SL15_L2SL55_L3SL70_TP80,12:00-12:02,15,55,70,-351.0,3022.0,8.60968660968661,,80.0
12:0012:02_L1SL15_L2SL60_L3SL60_RangeBoundary,12:00-12:02,15,60,60,-341.0,3178.0,9.319648093841643,range_boundary,
12:0012:02_L1SL15_L2SL60_L3SL60_TP40,12:00-12:02,15,60,60,-341.0,3102.0,9.096774193548388,,40.0
12:0012:02_L1SL15_L2SL60_L3SL60_TP50,12:00-12:02,15,60,60,-341.0,3178.0,9.319648093841643,,50.0
12:0012:02_L1SL15_L2SL60_L3SL60_TP60,12:00-12:02,15,60,60,-341.0,3178.0,9.319648093841643,,60.0
12:0012:02_L1SL15_L2SL60_L3SL60_TP70,12:00-12:02,15,60,60,-341.0,3178.0,9.319648093841643,,70.0
12:0012:02_L1SL15_L2SL60_L3SL60_TP80,12:00-12:02,15,60,60,-341.0,3178.0,9.319648093841643,,80.0
12:0012:02_L1SL15_L2SL60_L3SL65_RangeBoundary,12:00-12:02,15,60,65,-351.0,3068.0,8.74074074074074,range_boundary,
12:0012:02_L1SL15_L2SL60_L3SL65_TP40,12:00-12:02,15,60,65,-351.0,2992.0,8.524216524216524,,40.0
12:0012:02_L1SL15_L2SL60_L3SL65_TP50,12:00-12:02,15,60,65,-351.0,3068.0,8.74074074074074,,50.0
12:0012:02_L1SL15_L2SL60_L3SL65_TP60,12:00-12:02,15,60,65,-351.0,3068.0,8.74074074074074,,60.0
12:0012:02_L1SL15_L2SL60_L3SL65_TP70,12:00-12:02,15,60,65,-351.0,3068.0,8.74074074074074,,70.0
12:0012:02_L1SL15_L2SL60_L3SL65_TP80,12:00-12:02,15,60,65,-351.0,3068.0,8.74074074074074,,80.0
12:0012:02_L1SL15_L2SL60_L3SL70_RangeBoundary,12:00-12:02,15,60,70,-361.0,3105.0,8.601108033240997,range_boundary,
12:0012:02_L1SL15_L2SL60_L3SL70_TP40,12:00-12:02,15,60,70,-361.0,3029.0,8.390581717451523,,40.0
12:0012:02_L1SL15_L2SL60_L3SL70_TP50,12:00-12:02,15,60,70,-361.0,3105.0,8.601108033240997,,50.0
12:0012:02_L1SL15_L2SL60_L3SL70_TP60,12:00-12:02,15,60,70,-361.0,3105.0,8.601108033240997,,60.0
12:0012:02_L1SL15_L2SL60_L3SL70_TP70,12:00-12:02,15,60,70,-361.0,3105.0,8.601108033240997,,70.0
12:0012:02_L1SL15_L2SL60_L3SL70_TP80,12:00-12:02,15,60,70,-361.0,3105.0,8.601108033240997,,80.0
12:0012:02_L1SL15_L2SL65_L3SL65_RangeBoundary,12:00-12:02,15,65,65,-361.0,2958.0,8.193905817174516,range_boundary,
12:0012:02_L1SL15_L2SL65_L3SL65_TP40,12:00-12:02,15,65,65,-361.0,2882.0,7.983379501385041,,40.0
12:0012:02_L1SL15_L2SL65_L3SL65_TP50,12:00-12:02,15,65,65,-361.0,2958.0,8.193905817174516,,50.0
12:0012:02_L1SL15_L2SL65_L3SL65_TP60,12:00-12:02,15,65,65,-361.0,2958.0,8.193905817174516,,60.0
12:0012:02_L1SL15_L2SL65_L3SL65_TP70,12:00-12:02,15,65,65,-361.0,2958.0,8.193905817174516,,70.0
12:0012:02_L1SL15_L2SL65_L3SL65_TP80,12:00-12:02,15,65,65,-361.0,2958.0,8.193905817174516,,80.0
12:0012:02_L1SL15_L2SL65_L3SL70_RangeBoundary,12:00-12:02,15,65,70,-371.0,2995.0,8.07277628032345,range_boundary,
12:0012:02_L1SL15_L2SL65_L3SL70_TP40,12:00-12:02,15,65,70,-371.0,2919.0,7.867924528301887,,40.0
12:0012:02_L1SL15_L2SL65_L3SL70_TP50,12:00-12:02,15,65,70,-371.0,2995.0,8.07277628032345,,50.0
12:0012:02_L1SL15_L2SL65_L3SL70_TP60,12:00-12:02,15,65,70,-371.0,2995.0,8.07277628032345,,60.0
12:0012:02_L1SL15_L2SL65_L3SL70_TP70,12:00-12:02,15,65,70,-371.0,2995.0,8.07277628032345,,70.0
12:0012:02_L1SL15_L2SL65_L3SL70_TP80,12:00-12:02,15,65,70,-371.0,2995.0,8.07277628032345,,80.0
12:0012:02_L1SL15_L2SL70_L3SL70_RangeBoundary,12:00-12:02,15,70,70,-381.0,3032.0,7.958005249343832,range_boundary,
12:0012:02_L1SL15_L2SL70_L3SL70_TP40,12:00-12:02,15,70,70,-381.0,2956.0,7.758530183727034,,40.0
12:0012:02_L1SL15_L2SL70_L3SL70_TP50,12:00-12:02,15,70,70,-381.0,3032.0,7.958005249343832,,50.0
12:0012:02_L1SL15_L2SL70_L3SL70_TP60,12:00-12:02,15,70,70,-381.0,3032.0,7.958005249343832,,60.0
12:0012:02_L1SL15_L2SL70_L3SL70_TP70,12:00-12:02,15,70,70,-381.0,3032.0,7.958005249343832,,70.0
12:0012:02_L1SL15_L2SL70_L3SL70_TP80,12:00-12:02,15,70,70,-381.0,3032.0,7.958005249343832,,80.0
12:0012:02_L1SL20_L2SL20_L3SL20_RangeBoundary,12:00-12:02,20,20,20,-333.0,2493.0,7.486486486486487,range_boundary,
12:0012:02_L1SL20_L2SL20_L3SL20_TP40,12:00-12:02,20,20,20,-333.0,2424.0,7.2792792792792795,,40.0
12:0012:02_L1SL20_L2SL20_L3SL20_TP50,12:00-12:02,20,20,20,-333.0,2493.0,7.486486486486487,,50.0
12:0012:02_L1SL20_L2SL20_L3SL20_TP60,12:00-12:02,20,20,20,-333.0,2493.0,7.486486486486487,,60.0
12:0012:02_L1SL20_L2SL20_L3SL20_TP70,12:00-12:02,20,20,20,-333.0,2493.0,7.486486486486487,,70.0
12:0012:02_L1SL20_L2SL20_L3SL20_TP80,12:00-12:02,20,20,20,-333.0,2493.0,7.486486486486487,,80.0
12:0012:02_L1SL20_L2SL20_L3SL25_RangeBoundary,12:00-12:02,20,20,25,-320.0,2723.0,8.509375,range_boundary,
12:0012:02_L1SL20_L2SL20_L3SL25_TP40,12:00-12:02,20,20,25,-320.0,2646.0,8.26875,,40.0
12:0012:02_L1SL20_L2SL20_L3SL25_TP50,12:00-12:02,20,20,25,-320.0,2723.0,8.509375,,50.0
12:0012:02_L1SL20_L2SL20_L3SL25_TP60,12:00-12:02,20,20,25,-320.0,2723.0,8.509375,,60.0
12:0012:02_L1SL20_L2SL20_L3SL25_TP70,12:00-12:02,20,20,25,-320.0,2723.0,8.509375,,70.0
12:0012:02_L1SL20_L2SL20_L3SL25_TP80,12:00-12:02,20,20,25,-320.0,2723.0,8.509375,,80.0
12:0012:02_L1SL20_L2SL20_L3SL30_RangeBoundary,12:00-12:02,20,20,30,-320.0,2839.0,8.871875,range_boundary,
12:0012:02_L1SL20_L2SL20_L3SL30_TP40,12:00-12:02,20,20,30,-320.0,2762.0,8.63125,,40.0
12:0012:02_L1SL20_L2SL20_L3SL30_TP50,12:00-12:02,20,20,30,-320.0,2839.0,8.871875,,50.0
12:0012:02_L1SL20_L2SL20_L3SL30_TP60,12:00-12:02,20,20,30,-320.0,2839.0,8.871875,,60.0
12:0012:02_L1SL20_L2SL20_L3SL30_TP70,12:00-12:02,20,20,30,-320.0,2839.0,8.871875,,70.0
12:0012:02_L1SL20_L2SL20_L3SL30_TP80,12:00-12:02,20,20,30,-320.0,2839.0,8.871875,,80.0
12:0012:02_L1SL20_L2SL20_L3SL45_RangeBoundary,12:00-12:02,20,20,45,-362.0,2748.0,7.5911602209944755,range_boundary,
12:0012:02_L1SL20_L2SL20_L3SL45_TP40,12:00-12:02,20,20,45,-362.0,2671.0,7.378453038674033,,40.0
12:0012:02_L1SL20_L2SL20_L3SL45_TP50,12:00-12:02,20,20,45,-362.0,2748.0,7.5911602209944755,,50.0
12:0012:02_L1SL20_L2SL20_L3SL45_TP60,12:00-12:02,20,20,45,-362.0,2748.0,7.5911602209944755,,60.0
12:0012:02_L1SL20_L2SL20_L3SL45_TP70,12:00-12:02,20,20,45,-362.0,2748.0,7.5911602209944755,,70.0
12:0012:02_L1SL20_L2SL20_L3SL45_TP80,12:00-12:02,20,20,45,-362.0,2748.0,7.5911602209944755,,80.0
12:0012:02_L1SL20_L2SL20_L3SL50_RangeBoundary,12:00-12:02,20,20,50,-330.0,2738.0,8.296969696969697,range_boundary,
12:0012:02_L1SL20_L2SL20_L3SL50_TP40,12:00-12:02,20,20,50,-330.0,2661.0,8.063636363636364,,40.0
12:0012:02_L1SL20_L2SL20_L3SL50_TP50,12:00-12:02,20,20,50,-330.0,2738.0,8.296969696969697,,50.0
12:0012:02_L1SL20_L2SL20_L3SL50_TP60,12:00-12:02,20,20,50,-330.0,2738.0,8.296969696969697,,60.0
12:0012:02_L1SL20_L2SL20_L3SL50_TP70,12:00-12:02,20,20,50,-330.0,2738.0,8.296969696969697,,70.0
12:0012:02_L1SL20_L2SL20_L3SL50_TP80,12:00-12:02,20,20,50,-330.0,2738.0,8.296969696969697,,80.0
12:0012:02_L1SL20_L2SL20_L3SL55_RangeBoundary,12:00-12:02,20,20,55,-350.0,2737.0,7.82,range_boundary,
12:0012:02_L1SL20_L2SL20_L3SL55_TP40,12:00-12:02,20,20,55,-350.0,2660.0,7.6,,40.0
12:0012:02_L1SL20_L2SL20_L3SL55_TP50,12:00-12:02,20,20,55,-350.0,2737.0,7.82,,50.0
12:0012:02_L1SL20_L2SL20_L3SL55_TP60,12:00-12:02,20,20,55,-350.0,2737.0,7.82,,60.0
12:0012:02_L1SL20_L2SL20_L3SL55_TP70,12:00-12:02,20,20,55,-350.0,2737.0,7.82,,70.0
12:0012:02_L1SL20_L2SL20_L3SL55_TP80,12:00-12:02,20,20,55,-350.0,2737.0,7.82,,80.0
12:0012:02_L1SL20_L2SL20_L3SL60_RangeBoundary,12:00-12:02,20,20,60,-346.0,2820.0,8.15028901734104,range_boundary,
12:0012:02_L1SL20_L2SL20_L3SL60_TP40,12:00-12:02,20,20,60,-346.0,2743.0,7.927745664739884,,40.0
12:0012:02_L1SL20_L2SL20_L3SL60_TP50,12:00-12:02,20,20,60,-346.0,2820.0,8.15028901734104,,50.0
12:0012:02_L1SL20_L2SL20_L3SL60_TP60,12:00-12:02,20,20,60,-346.0,2820.0,8.15028901734104,,60.0
12:0012:02_L1SL20_L2SL20_L3SL60_TP70,12:00-12:02,20,20,60,-346.0,2820.0,8.15028901734104,,70.0
12:0012:02_L1SL20_L2SL20_L3SL60_TP80,12:00-12:02,20,20,60,-346.0,2820.0,8.15028901734104,,80.0
12:0012:02_L1SL20_L2SL20_L3SL65_RangeBoundary,12:00-12:02,20,20,65,-356.0,2710.0,7.612359550561798,range_boundary,
12:0012:02_L1SL20_L2SL20_L3SL65_TP40,12:00-12:02,20,20,65,-356.0,2633.0,7.396067415730337,,40.0
12:0012:02_L1SL20_L2SL20_L3SL65_TP50,12:00-12:02,20,20,65,-356.0,2710.0,7.612359550561798,,50.0
12:0012:02_L1SL20_L2SL20_L3SL65_TP60,12:00-12:02,20,20,65,-356.0,2710.0,7.612359550561798,,60.0
12:0012:02_L1SL20_L2SL20_L3SL65_TP70,12:00-12:02,20,20,65,-356.0,2710.0,7.612359550561798,,70.0
12:0012:02_L1SL20_L2SL20_L3SL65_TP80,12:00-12:02,20,20,65,-356.0,2710.0,7.612359550561798,,80.0
12:0012:02_L1SL20_L2SL20_L3SL70_RangeBoundary,12:00-12:02,20,20,70,-366.0,2747.0,7.505464480874317,range_boundary,
12:0012:02_L1SL20_L2SL20_L3SL70_TP40,12:00-12:02,20,20,70,-366.0,2670.0,7.295081967213115,,40.0
12:0012:02_L1SL20_L2SL20_L3SL70_TP50,12:00-12:02,20,20,70,-366.0,2747.0,7.505464480874317,,50.0
12:0012:02_L1SL20_L2SL20_L3SL70_TP60,12:00-12:02,20,20,70,-366.0,2747.0,7.505464480874317,,60.0
12:0012:02_L1SL20_L2SL20_L3SL70_TP70,12:00-12:02,20,20,70,-366.0,2747.0,7.505464480874317,,70.0
12:0012:02_L1SL20_L2SL20_L3SL70_TP80,12:00-12:02,20,20,70,-366.0,2747.0,7.505464480874317,,80.0
12:0012:02_L1SL20_L2SL25_L3SL25_RangeBoundary,12:00-12:02,20,25,25,-310.0,2953.0,9.525806451612903,range_boundary,
12:0012:02_L1SL20_L2SL25_L3SL25_TP40,12:00-12:02,20,25,25,-310.0,2868.0,9.251612903225807,,40.0
12:0012:02_L1SL20_L2SL25_L3SL25_TP50,12:00-12:02,20,25,25,-310.0,2953.0,9.525806451612903,,50.0
12:0012:02_L1SL20_L2SL25_L3SL25_TP60,12:00-12:02,20,25,25,-310.0,2953.0,9.525806451612903,,60.0
12:0012:02_L1SL20_L2SL25_L3SL25_TP70,12:00-12:02,20,25,25,-310.0,2953.0,9.525806451612903,,70.0
12:0012:02_L1SL20_L2SL25_L3SL25_TP80,12:00-12:02,20,25,25,-310.0,2953.0,9.525806451612903,,80.0
12:0012:02_L1SL20_L2SL25_L3SL30_RangeBoundary,12:00-12:02,20,25,30,-320.0,3069.0,9.590625,range_boundary,
12:0012:02_L1SL20_L2SL25_L3SL30_TP40,12:00-12:02,20,25,30,-320.0,2984.0,9.325,,40.0
12:0012:02_L1SL20_L2SL25_L3SL30_TP50,12:00-12:02,20,25,30,-320.0,3069.0,9.590625,,50.0
12:0012:02_L1SL20_L2SL25_L3SL30_TP60,12:00-12:02,20,25,30,-320.0,3069.0,9.590625,,60.0
12:0012:02_L1SL20_L2SL25_L3SL30_TP70,12:00-12:02,20,25,30,-320.0,3069.0,9.590625,,70.0
12:0012:02_L1SL20_L2SL25_L3SL30_TP80,12:00-12:02,20,25,30,-320.0,3069.0,9.590625,,80.0
12:0012:02_L1SL20_L2SL25_L3SL45_RangeBoundary,12:00-12:02,20,25,45,-362.0,2978.0,8.226519337016574,range_boundary,
12:0012:02_L1SL20_L2SL25_L3SL45_TP40,12:00-12:02,20,25,45,-362.0,2893.0,7.99171270718232,,40.0
12:0012:02_L1SL20_L2SL25_L3SL45_TP50,12:00-12:02,20,25,45,-362.0,2978.0,8.226519337016574,,50.0
12:0012:02_L1SL20_L2SL25_L3SL45_TP60,12:00-12:02,20,25,45,-362.0,2978.0,8.226519337016574,,60.0
12:0012:02_L1SL20_L2SL25_L3SL45_TP70,12:00-12:02,20,25,45,-362.0,2978.0,8.226519337016574,,70.0
12:0012:02_L1SL20_L2SL25_L3SL45_TP80,12:00-12:02,20,25,45,-362.0,2978.0,8.226519337016574,,80.0
12:0012:02_L1SL20_L2SL25_L3SL50_RangeBoundary,12:00-12:02,20,25,50,-326.0,2968.0,9.104294478527608,range_boundary,
12:0012:02_L1SL20_L2SL25_L3SL50_TP40,12:00-12:02,20,25,50,-326.0,2883.0,8.843558282208589,,40.0
12:0012:02_L1SL20_L2SL25_L3SL50_TP50,12:00-12:02,20,25,50,-326.0,2968.0,9.104294478527608,,50.0
12:0012:02_L1SL20_L2SL25_L3SL50_TP60,12:00-12:02,20,25,50,-326.0,2968.0,9.104294478527608,,60.0
12:0012:02_L1SL20_L2SL25_L3SL50_TP70,12:00-12:02,20,25,50,-326.0,2968.0,9.104294478527608,,70.0
12:0012:02_L1SL20_L2SL25_L3SL50_TP80,12:00-12:02,20,25,50,-326.0,2968.0,9.104294478527608,,80.0
12:0012:02_L1SL20_L2SL25_L3SL55_RangeBoundary,12:00-12:02,20,25,55,-337.0,2967.0,8.804154302670623,range_boundary,
12:0012:02_L1SL20_L2SL25_L3SL55_TP40,12:00-12:02,20,25,55,-337.0,2882.0,8.55192878338279,,40.0
12:0012:02_L1SL20_L2SL25_L3SL55_TP50,12:00-12:02,20,25,55,-337.0,2967.0,8.804154302670623,,50.0
12:0012:02_L1SL20_L2SL25_L3SL55_TP60,12:00-12:02,20,25,55,-337.0,2967.0,8.804154302670623,,60.0
12:0012:02_L1SL20_L2SL25_L3SL55_TP70,12:00-12:02,20,25,55,-337.0,2967.0,8.804154302670623,,70.0
12:0012:02_L1SL20_L2SL25_L3SL55_TP80,12:00-12:02,20,25,55,-337.0,2967.0,8.804154302670623,,80.0
12:0012:02_L1SL20_L2SL25_L3SL60_RangeBoundary,12:00-12:02,20,25,60,-346.0,3050.0,8.815028901734104,range_boundary,
12:0012:02_L1SL20_L2SL25_L3SL60_TP40,12:00-12:02,20,25,60,-346.0,2965.0,8.56936416184971,,40.0
12:0012:02_L1SL20_L2SL25_L3SL60_TP50,12:00-12:02,20,25,60,-346.0,3050.0,8.815028901734104,,50.0
12:0012:02_L1SL20_L2SL25_L3SL60_TP60,12:00-12:02,20,25,60,-346.0,3050.0,8.815028901734104,,60.0
12:0012:02_L1SL20_L2SL25_L3SL60_TP70,12:00-12:02,20,25,60,-346.0,3050.0,8.815028901734104,,70.0
12:0012:02_L1SL20_L2SL25_L3SL60_TP80,12:00-12:02,20,25,60,-346.0,3050.0,8.815028901734104,,80.0
12:0012:02_L1SL20_L2SL25_L3SL65_RangeBoundary,12:00-12:02,20,25,65,-356.0,2940.0,8.258426966292134,range_boundary,
12:0012:02_L1SL20_L2SL25_L3SL65_TP40,12:00-12:02,20,25,65,-356.0,2855.0,8.019662921348315,,40.0
12:0012:02_L1SL20_L2SL25_L3SL65_TP50,12:00-12:02,20,25,65,-356.0,2940.0,8.258426966292134,,50.0
12:0012:02_L1SL20_L2SL25_L3SL65_TP60,12:00-12:02,20,25,65,-356.0,2940.0,8.258426966292134,,60.0
12:0012:02_L1SL20_L2SL25_L3SL65_TP70,12:00-12:02,20,25,65,-356.0,2940.0,8.258426966292134,,70.0
12:0012:02_L1SL20_L2SL25_L3SL65_TP80,12:00-12:02,20,25,65,-356.0,2940.0,8.258426966292134,,80.0
12:0012:02_L1SL20_L2SL25_L3SL70_RangeBoundary,12:00-12:02,20,25,70,-366.0,2977.0,8.133879781420765,range_boundary,
12:0012:02_L1SL20_L2SL25_L3SL70_TP40,12:00-12:02,20,25,70,-366.0,2892.0,7.901639344262295,,40.0
12:0012:02_L1SL20_L2SL25_L3SL70_TP50,12:00-12:02,20,25,70,-366.0,2977.0,8.133879781420765,,50.0
12:0012:02_L1SL20_L2SL25_L3SL70_TP60,12:00-12:02,20,25,70,-366.0,2977.0,8.133879781420765,,60.0
12:0012:02_L1SL20_L2SL25_L3SL70_TP70,12:00-12:02,20,25,70,-366.0,2977.0,8.133879781420765,,70.0
12:0012:02_L1SL20_L2SL25_L3SL70_TP80,12:00-12:02,20,25,70,-366.0,2977.0,8.133879781420765,,80.0
12:0012:02_L1SL20_L2SL30_L3SL30_RangeBoundary,12:00-12:02,20,30,30,-353.0,3185.0,9.022662889518413,range_boundary,
12:0012:02_L1SL20_L2SL30_L3SL30_TP40,12:00-12:02,20,30,30,-353.0,3100.0,8.78186968838527,,40.0
12:0012:02_L1SL20_L2SL30_L3SL30_TP50,12:00-12:02,20,30,30,-353.0,3185.0,9.022662889518413,,50.0
12:0012:02_L1SL20_L2SL30_L3SL30_TP60,12:00-12:02,20,30,30,-353.0,3185.0,9.022662889518413,,60.0
12:0012:02_L1SL20_L2SL30_L3SL30_TP70,12:00-12:02,20,30,30,-353.0,3185.0,9.022662889518413,,70.0
12:0012:02_L1SL20_L2SL30_L3SL30_TP80,12:00-12:02,20,30,30,-353.0,3185.0,9.022662889518413,,80.0
12:0012:02_L1SL20_L2SL30_L3SL45_RangeBoundary,12:00-12:02,20,30,45,-382.0,3094.0,8.099476439790577,range_boundary,
12:0012:02_L1SL20_L2SL30_L3SL45_TP40,12:00-12:02,20,30,45,-382.0,3009.0,7.87696335078534,,40.0
12:0012:02_L1SL20_L2SL30_L3SL45_TP50,12:00-12:02,20,30,45,-382.0,3094.0,8.099476439790577,,50.0
12:0012:02_L1SL20_L2SL30_L3SL45_TP60,12:00-12:02,20,30,45,-382.0,3094.0,8.099476439790577,,60.0
12:0012:02_L1SL20_L2SL30_L3SL45_TP70,12:00-12:02,20,30,45,-382.0,3094.0,8.099476439790577,,70.0
12:0012:02_L1SL20_L2SL30_L3SL45_TP80,12:00-12:02,20,30,45,-382.0,3094.0,8.099476439790577,,80.0
12:0012:02_L1SL20_L2SL30_L3SL50_RangeBoundary,12:00-12:02,20,30,50,-346.0,3084.0,8.913294797687861,range_boundary,
12:0012:02_L1SL20_L2SL30_L3SL50_TP40,12:00-12:02,20,30,50,-346.0,2999.0,8.667630057803468,,40.0
12:0012:02_L1SL20_L2SL30_L3SL50_TP50,12:00-12:02,20,30,50,-346.0,3084.0,8.913294797687861,,50.0
12:0012:02_L1SL20_L2SL30_L3SL50_TP60,12:00-12:02,20,30,50,-346.0,3084.0,8.913294797687861,,60.0
12:0012:02_L1SL20_L2SL30_L3SL50_TP70,12:00-12:02,20,30,50,-346.0,3084.0,8.913294797687861,,70.0
12:0012:02_L1SL20_L2SL30_L3SL50_TP80,12:00-12:02,20,30,50,-346.0,3084.0,8.913294797687861,,80.0
12:0012:02_L1SL20_L2SL30_L3SL55_RangeBoundary,12:00-12:02,20,30,55,-356.0,3083.0,8.660112359550562,range_boundary,
12:0012:02_L1SL20_L2SL30_L3SL55_TP40,12:00-12:02,20,30,55,-356.0,2998.0,8.42134831460674,,40.0
12:0012:02_L1SL20_L2SL30_L3SL55_TP50,12:00-12:02,20,30,55,-356.0,3083.0,8.660112359550562,,50.0
12:0012:02_L1SL20_L2SL30_L3SL55_TP60,12:00-12:02,20,30,55,-356.0,3083.0,8.660112359550562,,60.0
12:0012:02_L1SL20_L2SL30_L3SL55_TP70,12:00-12:02,20,30,55,-356.0,3083.0,8.660112359550562,,70.0
12:0012:02_L1SL20_L2SL30_L3SL55_TP80,12:00-12:02,20,30,55,-356.0,3083.0,8.660112359550562,,80.0
12:0012:02_L1SL20_L2SL30_L3SL60_RangeBoundary,12:00-12:02,20,30,60,-366.0,3166.0,8.650273224043715,range_boundary,
12:0012:02_L1SL20_L2SL30_L3SL60_TP40,12:00-12:02,20,30,60,-366.0,3081.0,8.418032786885245,,40.0
12:0012:02_L1SL20_L2SL30_L3SL60_TP50,12:00-12:02,20,30,60,-366.0,3166.0,8.650273224043715,,50.0
12:0012:02_L1SL20_L2SL30_L3SL60_TP60,12:00-12:02,20,30,60,-366.0,3166.0,8.650273224043715,,60.0
12:0012:02_L1SL20_L2SL30_L3SL60_TP70,12:00-12:02,20,30,60,-366.0,3166.0,8.650273224043715,,70.0
12:0012:02_L1SL20_L2SL30_L3SL60_TP80,12:00-12:02,20,30,60,-366.0,3166.0,8.650273224043715,,80.0
12:0012:02_L1SL20_L2SL30_L3SL65_RangeBoundary,12:00-12:02,20,30,65,-376.0,3056.0,8.127659574468085,range_boundary,
12:0012:02_L1SL20_L2SL30_L3SL65_TP40,12:00-12:02,20,30,65,-376.0,2971.0,7.901595744680851,,40.0
12:0012:02_L1SL20_L2SL30_L3SL65_TP50,12:00-12:02,20,30,65,-376.0,3056.0,8.127659574468085,,50.0
12:0012:02_L1SL20_L2SL30_L3SL65_TP60,12:00-12:02,20,30,65,-376.0,3056.0,8.127659574468085,,60.0
12:0012:02_L1SL20_L2SL30_L3SL65_TP70,12:00-12:02,20,30,65,-376.0,3056.0,8.127659574468085,,70.0
12:0012:02_L1SL20_L2SL30_L3SL65_TP80,12:00-12:02,20,30,65,-376.0,3056.0,8.127659574468085,,80.0
12:0012:02_L1SL20_L2SL30_L3SL70_RangeBoundary,12:00-12:02,20,30,70,-386.0,3093.0,8.012953367875648,range_boundary,
12:0012:02_L1SL20_L2SL30_L3SL70_TP40,12:00-12:02,20,30,70,-386.0,3008.0,7.7927461139896375,,40.0
12:0012:02_L1SL20_L2SL30_L3SL70_TP50,12:00-12:02,20,30,70,-386.0,3093.0,8.012953367875648,,50.0
